Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[cell line]	Characteristics[cell type]	Characteristics[single cell well quality]	Characteristics[genotype]	Characteristics[phenotype]	Characteristics[strain]	Material Type	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Extract Name	Comment[spike sequence file]	Comment[spike concentration file]	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Comment[ORIENTATION]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Protocol REF	Performer	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Factor Value[spike-in addition]	Factor Value[phenotype]	Factor Value[block]
21633_5#48	ERS1628669	SAMEA103939501	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#48	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#48	sequencing assay	ERX1958647	21633_5#48_2.fq.gz	21633_5#48_2.fq.gz	ERR1898257	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/007/ERR1898257/ERR1898257_2.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	Premixed	wild type phenotype	20170201
21633_5#49	ERS1628670	SAMEA103939502	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#49	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#49	sequencing assay	ERX1958648	21633_5#49_1.fq.gz	21633_5#49_1.fq.gz	ERR1898258	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/008/ERR1898258/ERR1898258_1.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	ERCC+SIRV	wild type phenotype	20170201
21633_5#49	ERS1628670	SAMEA103939502	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#49	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#49	sequencing assay	ERX1958648	21633_5#49_2.fq.gz	21633_5#49_2.fq.gz	ERR1898258	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/008/ERR1898258/ERR1898258_2.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	ERCC+SIRV	wild type phenotype	20170201
21633_5#4	ERS1628671	SAMEA103939503	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#4	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#4	sequencing assay	ERX1958649	21633_5#4_1.fq.gz	21633_5#4_1.fq.gz	ERR1898259	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/009/ERR1898259/ERR1898259_1.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	ERCC+SIRV	wild type phenotype	20170201
21633_5#4	ERS1628671	SAMEA103939503	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#4	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#4	sequencing assay	ERX1958649	21633_5#4_2.fq.gz	21633_5#4_2.fq.gz	ERR1898259	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/009/ERR1898259/ERR1898259_2.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	ERCC+SIRV	wild type phenotype	20170201
21633_5#50	ERS1628672	SAMEA103939504	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#50	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#50	sequencing assay	ERX1958650	21633_5#50_1.fq.gz	21633_5#50_1.fq.gz	ERR1898260	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/000/ERR1898260/ERR1898260_1.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	ERCC+SIRV	wild type phenotype	20170201
21633_5#50	ERS1628672	SAMEA103939504	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#50	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#50	sequencing assay	ERX1958650	21633_5#50_2.fq.gz	21633_5#50_2.fq.gz	ERR1898260	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/000/ERR1898260/ERR1898260_2.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	ERCC+SIRV	wild type phenotype	20170201
21633_5#51	ERS1628673	SAMEA103939505	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#51	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#51	sequencing assay	ERX1958651	21633_5#51_1.fq.gz	21633_5#51_1.fq.gz	ERR1898261	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/001/ERR1898261/ERR1898261_1.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	ERCC+SIRV	wild type phenotype	20170201
21633_5#51	ERS1628673	SAMEA103939505	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#51	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#51	sequencing assay	ERX1958651	21633_5#51_2.fq.gz	21633_5#51_2.fq.gz	ERR1898261	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/001/ERR1898261/ERR1898261_2.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	ERCC+SIRV	wild type phenotype	20170201
21633_5#52	ERS1628674	SAMEA103939506	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#52	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#52	sequencing assay	ERX1958652	21633_5#52_1.fq.gz	21633_5#52_1.fq.gz	ERR1898262	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/002/ERR1898262/ERR1898262_1.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	ERCC+SIRV	wild type phenotype	20170201
21633_5#52	ERS1628674	SAMEA103939506	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#52	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#52	sequencing assay	ERX1958652	21633_5#52_2.fq.gz	21633_5#52_2.fq.gz	ERR1898262	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/002/ERR1898262/ERR1898262_2.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	ERCC+SIRV	wild type phenotype	20170201
21633_5#53	ERS1628675	SAMEA103939507	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#53	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#53	sequencing assay	ERX1958653	21633_5#53_1.fq.gz	21633_5#53_1.fq.gz	ERR1898263	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/003/ERR1898263/ERR1898263_1.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	SIRV+ERCC	wild type phenotype	20170201
21633_5#53	ERS1628675	SAMEA103939507	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#53	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#53	sequencing assay	ERX1958653	21633_5#53_2.fq.gz	21633_5#53_2.fq.gz	ERR1898263	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/003/ERR1898263/ERR1898263_2.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	SIRV+ERCC	wild type phenotype	20170201
21633_5#54	ERS1628676	SAMEA103939508	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#54	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#54	sequencing assay	ERX1958654	21633_5#54_1.fq.gz	21633_5#54_1.fq.gz	ERR1898264	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/004/ERR1898264/ERR1898264_1.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	SIRV+ERCC	wild type phenotype	20170201
21633_5#54	ERS1628676	SAMEA103939508	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#54	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#54	sequencing assay	ERX1958654	21633_5#54_2.fq.gz	21633_5#54_2.fq.gz	ERR1898264	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/004/ERR1898264/ERR1898264_2.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	SIRV+ERCC	wild type phenotype	20170201
21633_5#55	ERS1628677	SAMEA103939509	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#55	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#55	sequencing assay	ERX1958655	21633_5#55_1.fq.gz	21633_5#55_1.fq.gz	ERR1898265	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/005/ERR1898265/ERR1898265_1.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	SIRV+ERCC	wild type phenotype	20170201
21633_5#55	ERS1628677	SAMEA103939509	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#55	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#55	sequencing assay	ERX1958655	21633_5#55_2.fq.gz	21633_5#55_2.fq.gz	ERR1898265	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/005/ERR1898265/ERR1898265_2.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	SIRV+ERCC	wild type phenotype	20170201
21633_5#56	ERS1628678	SAMEA103939510	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#56	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#56	sequencing assay	ERX1958656	21633_5#56_1.fq.gz	21633_5#56_1.fq.gz	ERR1898266	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/006/ERR1898266/ERR1898266_1.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	SIRV+ERCC	wild type phenotype	20170201
21633_5#56	ERS1628678	SAMEA103939510	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#56	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#56	sequencing assay	ERX1958656	21633_5#56_2.fq.gz	21633_5#56_2.fq.gz	ERR1898266	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/006/ERR1898266/ERR1898266_2.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	SIRV+ERCC	wild type phenotype	20170201
21633_5#57	ERS1628679	SAMEA103939511	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#57	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#57	sequencing assay	ERX1958657	21633_5#57_1.fq.gz	21633_5#57_1.fq.gz	ERR1898267	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/007/ERR1898267/ERR1898267_1.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	Premixed	wild type phenotype	20170201
21633_5#57	ERS1628679	SAMEA103939511	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#57	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#57	sequencing assay	ERX1958657	21633_5#57_2.fq.gz	21633_5#57_2.fq.gz	ERR1898267	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/007/ERR1898267/ERR1898267_2.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	Premixed	wild type phenotype	20170201
21633_5#58	ERS1628680	SAMEA103939512	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#58	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#58	sequencing assay	ERX1958658	21633_5#58_1.fq.gz	21633_5#58_1.fq.gz	ERR1898268	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/008/ERR1898268/ERR1898268_1.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	Premixed	wild type phenotype	20170201
21633_5#58	ERS1628680	SAMEA103939512	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#58	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#58	sequencing assay	ERX1958658	21633_5#58_2.fq.gz	21633_5#58_2.fq.gz	ERR1898268	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/008/ERR1898268/ERR1898268_2.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	Premixed	wild type phenotype	20170201
21633_5#59	ERS1628681	SAMEA103939513	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#59	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#59	sequencing assay	ERX1958659	21633_5#59_1.fq.gz	21633_5#59_1.fq.gz	ERR1898269	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/009/ERR1898269/ERR1898269_1.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	Premixed	wild type phenotype	20170201
21633_5#59	ERS1628681	SAMEA103939513	Mus musculus	Trophoblast stem cell	trophoblast stem cell	OK	wild type genotype	wild type phenotype	C57BL/6	single cell	P-MTAB-54881	Liora Vilmovsky	P-MTAB-54883	Liora Vilmovsky	P-MTAB-54889	Liora Vilmovsky	P-MTAB-54884	Liora Vilmovsky	P-MTAB-54885	Liora Vilmovsky	21633_5#59	spikes.fa	spikes.txt	PAIRED	Oligo-dT	TRANSCRIPTOMIC	not applicable	RNA-Seq	461	182	5'-3'-3'-5'	P-MTAB-54887	WTSI	21633_5#59	sequencing assay	ERX1958659	21633_5#59_2.fq.gz	21633_5#59_2.fq.gz	ERR1898269	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/009/ERR1898269/ERR1898269_2.fastq.gz	P-MTAB-54888	Aaron Lun	counts_Liora_20170201.tsv	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-5522/E-MTAB-5522.processed.1.zip	150	76	Premixed	wild type phenotype	20170201
